,암호화카드번호,버스노선ID1,버스노선ID2,버스노선ID3,버스노선ID4,버스노선ID5,총통행거리,총탑승시간,총소요시간,승차역ID1,승차역ID2,승차역ID3,승차역ID4,승차역ID5,하차역ID1,하차역ID2,하차역ID3,하차역ID4,하차역ID5,최초승차일시,최종하차일시,최초승차역ID,최종하차역ID,총이용금액,수집건수,총이용객수,사용자구분
45038,900509550268,7-1,909,52,,,20560,58,58,4108112.0,4122215.0,4101988.0,,,,,,,,20180704174747,20180704184947 ,4108112.0,4102008.0,2050,3,1,1
45042,900488903492,5,720-1,63,,,14000,48,48,4107668.0,4112036.0,4116892.0,,,,,,,,20180704142717,20180704153316 ,4107668.0,4108042.0,1350,3,1,1
45046,900488753412,99,13-4,7800,,,37230,77,77,4114204.0,4114208.0,4114204.0,,,,,,,,20180704152746,20180704171653 ,4114204.0,4116659.0,2600,3,1,1
45049,900480029688,62-1,63,203,,,9410,44,44,4160307.0,4108044.0,4170977.0,,,,,,,,20180704074551,20180704083659 ,4160307.0,4170542.0,1250,3,1,1
45050,900480029688,116-2,98,13-1,,,10970,62,62,4130116.0,4116947.0,4116867.0,,,,,,,,20180704181803,20180704193611 ,4130116.0,4160313.0,1350,3,1,1
45053,900486032735,7,34,30-1,,,14130,47,47,4108196.0,4130130.0,4116671.0,,,,,,,,20180704074407,20180704084444 ,4108196.0,4131034.0,1350,3,1,1
45057,900354752434,13-5,88-1,10-2,,,10360,41,41,4197592.0,4117022.0,4170112.0,,,,,,,,20180704201336,20180704212657 ,4197592.0,4101521.0,1350,3,1,1
45058,900509038035,720-1,400,3,,,9440,33,33,4170105.0,8009290.0,4108071.0,,,,,,,,20180704124434,20180704132953 ,4170105.0,4116823.0,1250,3,1,1
45061,900506701042,300,7-1,2-1,,,8410,33,33,4100105.0,4108108.0,4170093.0,,,,,,,,20180704185434,20180704200152 ,4100105.0,4170097.0,2050,3,1,1
45063,900506701514,99,65,64,,,11180,31,31,4116732.0,4108146.0,4100070.0,,,,,,,,20180704060625,20180704071406 ,4116732.0,4103567.0,1350,3,1,1
45064,900506701514,64,777,99-2,,,10030,28,28,4103602.0,4100057.0,4179371.0,,,,,,,,20180704191413,20180704202013 ,4103602.0,4116729.0,1350,3,1,1
45068,900504340447,720-2,301,20,,,19920,47,47,4117072.0,4122214.0,4170271.0,,,,,,,,20180704200628,20180704210254 ,4117072.0,4130506.0,1450,3,1,1
45070,900026275461,30,777,8-2,,,8700,23,23,4108155.0,4100130.0,4103670.0,,,,,,,,20180704065717,20180704072443 ,4108155.0,4103668.0,1250,3,1,1
45071,900026275461,87,777,30-1,,,8730,28,28,4103667.0,4100154.0,4151750.0,,,,,,,,20180704191145,20180704195626 ,4103667.0,4108185.0,1250,3,1,1
45077,100033397465,15-1,900,82-1,,,5810,21,21,4199695.0,4108045.0,4108108.0,,,,,,,,20180704164812,20180704172102 ,4199695.0,4108092.0,1250,3,1,1
45078,100033401731,4-1,88,300,,,11010,32,32,4116724.0,4116724.0,4151750.0,,,,,,,,20180704215839,20180704233943 ,4116724.0,4100101.0,2050,3,1,1
45080,100033404882,64,20,8,,,10370,29,29,4106798.0,4108121.0,4100049.0,,,,,,,,20180704154903,20180704163323 ,4106798.0,4100049.0,1350,3,1,1
45081,100033406647,13,65,301,,,10960,37,37,4116977.0,4107937.0,4108131.0,,,,,,,,20180704124141,20180704133735 ,4116977.0,4108133.0,1350,3,1,1
45082,100033406647,65,13,13-5,,,10450,38,38,4108134.0,4107940.0,4116964.0,,,,,,,,20180704151245,20180704160640 ,4108134.0,4117214.0,1350,3,1,1
45085,900023794727,1-2,301,65,,,9780,23,23,4103731.0,4100154.0,4108145.0,,,,,,,,20180704164047,20180704171507 ,4103731.0,4108135.0,1250,3,1,1
45086,900023795389,13-5,13-4,30,,,9380,22,22,4116971.0,4116980.0,4102831.0,,,,,,,,20180704225232,20180705000506 ,4116971.0,4116781.0,870,3,1,4
45089,900023801505,5,13-1,30-1,,,34960,119,119,4108135.0,4116882.0,4102831.0,,,,,,,,20180704105615,20180704134821 ,4108135.0,4108165.0,1750,3,1,1
45093,100070404508,27,116-1,66,,,23940,86,86,4116835.0,4111644.0,4176761.0,,,,,,,,20180704122503,20180704141117 ,4116835.0,4116760.0,1110,3,1,4
45094,100070404853,7-1,900,4-1,,,8970,39,39,4108108.0,4100114.0,4108130.0,,,,,,,,20180704080720,20180704085231 ,4108108.0,4179384.0,870,3,1,4
45095,900395453936,2-1,92,9,,,6520,31,31,4116867.0,4116852.0,4116753.0,,,,,,,,20180704142913,20180704153458 ,4116867.0,4116868.0,1250,3,1,1
45097,900396621587,13-1,5-2,8,,,8290,38,38,4117006.0,4122176.0,4107668.0,,,,,,,,20180704073004,20180704081949 ,4117006.0,4151542.0,1250,3,1,1
45101,900395654034,11,909,62-1,,,14990,36,36,4105266.0,4105337.0,4117264.0,,,,,,,,20180704084712,20180704093622 ,4105266.0,4108173.0,2050,3,1,1
45103,900395661777,720-1,300,32,,,7650,19,19,4100441.0,4110256.0,4112211.0,,,,,,,,20180704072536,20180704080239 ,4100441.0,4198895.0,1250,3,1,1
45105,900397822870,3,301,3,,,27000,104,104,4103611.0,4108192.0,4100140.0,,,,,,,,20180704160147,20180704175637 ,4103611.0,4116875.0,1650,3,1,1
45110,900383997547,2-1,13-1,3,,,19550,86,86,4116788.0,4116869.0,4111873.0,,,,,,,,20180704132113,20180704151820 ,4116788.0,4116789.0,1450,3,1,1
45114,900384013759,13,11,700-2,,,7470,31,31,4116965.0,4107928.0,4170100.0,,,,,,,,20180704081150,20180704085040 ,4116965.0,4116709.0,1250,3,1,1
45115,900384015132,64,116-1,116-2,,,23180,73,73,4170978.0,4170974.0,4130405.0,,,,,,,,20180704135604,20180704154217 ,4170978.0,4170570.0,1550,3,1,1
45118,900395396908,201,73,20,,,17380,64,64,4170984.0,4100050.0,4100048.0,,,,,,,,20180704092342,20180704103155 ,4170984.0,4116850.0,1450,3,1,1
45119,900395398163,30-1,30,30-1,,,15210,45,45,4131034.0,4117031.0,4131034.0,,,,,,,,20180704213011,20180704232241 ,4131034.0,4117032.0,1450,3,1,1
45123,900399271487,35,27,400,,,14960,50,50,4102825.0,4108069.0,4107935.0,,,,,,,,20180704144646,20180704161946 ,4102825.0,4116111.0,1350,3,1,1
45124,900395914000,99-2,300,10,,,14110,43,43,4116734.0,4100126.0,4100156.0,,,,,,,,20180704095531,20180704104219 ,4116734.0,4116586.0,2050,3,1,1
45125,900395901299,300,10,52,,,20780,69,69,4100103.0,4103572.0,4103461.0,,,,,,,,20180704185636,20180704212122 ,4100103.0,4116562.0,2050,3,1,1
45127,900383293833,112,62-1,83-1,,,7380,32,32,4116719.0,4108183.0,4170103.0,,,,,,,,20180704090730,20180704095210 ,4116719.0,4107942.0,1250,3,1,1
45128,900395680456,3,9-2,400,,,11610,48,48,4116873.0,4170103.0,4107934.0,,,,,,,,20180704173641,20180704183511 ,4116873.0,4102827.0,1350,3,1,1
45129,900395682687,720-2,10-5,720-2,,,11870,51,51,4111846.0,4108069.0,4170093.0,,,,,,,,20180704170108,20180704180916 ,4111846.0,4195699.0,1350,3,1,1
45130,900395683057,701,34-1,700-2,,,14190,43,43,4195716.0,4151651.0,4116671.0,,,,,,,,20180704190403,20180704195109 ,4195716.0,4116678.0,1350,3,1,1
45131,900513220878,30-1,98,700-2,,,21830,73,73,4117032.0,4108164.0,4170099.0,,,,,,,,20180704161014,20180704174309 ,4117032.0,4117035.0,1550,3,1,1
45133,900513227026,92-1,707,52,,,20330,42,42,4117045.0,4122215.0,4101988.0,,,,,,,,20180704055722,20180704064627 ,4117045.0,4102004.0,2050,3,1,1
45134,900518113902,34,66,80,,,5930,16,16,4101526.0,4116873.0,4170112.0,,,,,,,,20180704230504,20180704232609 ,4101526.0,4108089.0,1250,3,1,1
45137,900341926943,65,310,720-2,,,12260,54,54,4179316.0,4108183.0,4107928.0,,,,,,,,20180704111326,20180704124239 ,4179316.0,4107930.0,1350,3,1,1
45138,900518157900,350,720-2,27,,,10600,31,31,4110165.0,4111850.0,4116922.0,,,,,,,,20180704223742,20180705004542 ,4110165.0,4108130.0,1350,3,1,1
45141,100041032590,37,900,87,,,7960,29,29,4116719.0,4112024.0,4103671.0,,,,,,,,20180704074746,20180704082927 ,4116719.0,4199903.0,1250,3,1,1
45145,900338735437,66,2-1,98,,,12500,56,56,4111868.0,4111873.0,4116855.0,,,,,,,,20180704071214,20180704082646 ,4111868.0,4108035.0,950,3,1,4
45149,900195323138,30-5,1112,13-1,,,40910,80,80,4117127.0,4117179.0,4116882.0,,,,,,,,20180704171311,20180704184415 ,4117127.0,4116867.0,2700,3,1,1
45151,900164960239,34-1,300,7-5,,,16910,55,55,4108042.0,4170271.0,4100022.0,,,,,,,,20180704164822,20180704180459 ,4108042.0,4130421.0,2050,3,1,1
45152,900164966957,5,98,62-1,,,7330,28,28,4114908.0,4108044.0,4108037.0,,,,,,,,20180704164121,20180704173054 ,4114908.0,4170481.0,1250,3,1,1
45154,900164351535,11-1,62-1,88,,,12000,40,40,4105376.0,4170103.0,4108071.0,,,,,,,,20180704220253,20180704225400 ,4105376.0,4116735.0,1350,3,1,1
45156,900467625645,11,38-1,35,,,29060,82,82,4117247.0,7103109.0,4130350.0,,,,,,,,20180704132942,20180704150747 ,4117247.0,4117332.0,1650,3,1,1
45157,900195536909,13-1,62-1,65,,,10060,52,52,4108226.0,4116853.0,4116895.0,,,,,,,,20180704163233,20180704173633 ,4108226.0,4108142.0,1350,3,1,1
45158,100073124288,62-1,65,7-1,,,9920,46,46,4108183.0,4108059.0,4107942.0,,,,,,,,20180704115516,20180704131703 ,4108183.0,4170094.0,1250,3,1,1
45159,100073136270,65,777,99,,,11700,32,32,4150344.0,4100158.0,4100127.0,,,,,,,,20180704195331,20180704203700 ,4150344.0,4179371.0,1350,3,1,1
45160,900395084452,37,51,38,,,10450,34,34,4116922.0,4107929.0,4116982.0,,,,,,,,20180704145435,20180704153016 ,4116922.0,4117035.0,1350,3,1,1
45161,900164356053,15-1,16-1,30,,,13280,48,48,4108069.0,4170093.0,4117183.0,,,,,,,,20180704170428,20180704180408 ,4108069.0,4171009.0,1350,3,1,1
45164,900166707307,25,83-1,13-5,,,6880,21,21,4116692.0,4117059.0,4197261.0,,,,,,,,20180704180913,20180704184321 ,4116692.0,4197690.0,1250,3,1,1
45168,900173346917,22,8-2,300,,,10500,29,29,4120033.0,4103812.0,4100154.0,,,,,,,,20180704095814,20180704103329 ,4120033.0,4179371.0,2050,3,1,1
45172,900351710001,38,32-3,35,,,13460,60,60,4170824.0,4102820.0,4107930.0,,,,,,,,20180704183440,20180704194202 ,4170824.0,4170099.0,1350,3,1,1
45173,900352130198,34-1,720-3,10-2,,,8440,23,23,4101533.0,4116929.0,4117221.0,,,,,,,,20180704091725,20180704100925 ,4101533.0,4151663.0,1250,3,1,1
45176,900136505516,51,83-1,3,,,7540,33,33,4195705.0,4107930.0,4108069.0,,,,,,,,20180704102925,20180704112740 ,4195705.0,4116789.0,1250,3,1,1
45178,900136510736,11,37,64,,,4330,15,15,4107950.0,4108130.0,4116719.0,,,,,,,,20180704121441,20180704131215 ,4107950.0,4107935.0,1250,3,1,1
45182,900171584856,77,11,42,,,31070,104,104,4101932.0,4195010.0,4117183.0,,,,,,,,20180704160935,20180704181435 ,4101932.0,4199630.0,1750,3,1,1
45185,900169404047,83-1,13,2-1,,,5130,21,21,4170096.0,4107931.0,4170093.0,,,,,,,,20180704150335,20180704155302 ,4170096.0,4116784.0,1250,3,1,1
45187,900168502929,11-1,400-4,42,,,14670,59,59,4116906.0,4170093.0,4117183.0,,,,,,,,20180704160718,20180704172127 ,4116906.0,4199630.0,1350,3,1,1
45193,100035352109,720-3,65,10,,,17070,80,80,4111873.0,4116873.0,4100056.0,,,,,,,,20180704175706,20180704191828 ,4111873.0,,1450,3,1,1
45194,100035081599,62,909,13-5,,,25920,63,63,4102084.0,4195060.0,4105382.0,,,,,,,,20180704200927,20180704211924 ,4102084.0,4108114.0,2050,3,1,1
45196,100035084150,4-1,720-1,27,,,6690,19,19,4116897.0,4116876.0,4111872.0,,,,,,,,20180704052250,20180704055212 ,4116897.0,4111867.0,1250,3,1,1
45197,100035134887,101,52,310,,,12960,29,29,4105271.0,4105282.0,4101988.0,,,,,,,,20180704112229,20180704124449 ,4105271.0,4102908.0,1350,3,1,1
45199,900169712057,37,3,11,,,5420,23,23,4111873.0,4116888.0,4107936.0,,,,,,,,20180704203944,20180704213752 ,4111873.0,,1250,3,1,1
45201,900169721530,64,62-1,13-4,,,6930,29,29,4160301.0,4107940.0,4151704.0,,,,,,,,20180704115201,20180704122344 ,4160301.0,4170113.0,1250,3,1,1
45202,900169721530,720-2,88,98,,,6990,28,28,4116900.0,4108070.0,4108071.0,,,,,,,,20180704191301,20180704195237 ,4116900.0,4108163.0,1250,3,1,1
45205,900148252528,2-1,13,2-1,,,11340,45,45,4116841.0,4107934.0,4170093.0,,,,,,,,20180704165837,20180704183406 ,4116841.0,4108079.0,1350,3,1,1
45207,100035242328,720-1,300,32-1,,,9900,29,29,4100445.0,4110256.0,4112211.0,,,,,,,,20180704080606,20180704084030 ,4100445.0,4112259.0,1250,3,1,1
45208,100035287355,116-1,37,83-1,,,10180,27,27,4176426.0,4176761.0,4170112.0,,,,,,,,20180704142711,20180704150226 ,4176426.0,4116911.0,1350,3,1,1
45211,100035289560,203,13-5,7-1,,,14920,56,56,4120454.0,4107668.0,4106798.0,,,,,,,,20180704163705,20180704174754 ,4120454.0,4108112.0,1350,3,1,1
45213,900148258699,3,10-2,92-1,,,13720,48,48,4108218.0,4108070.0,4170093.0,,,,,,,,20180704144921,20180704160614 ,4108218.0,4105378.0,1350,3,1,1
45216,900138275292,111,8,7,,,18210,64,64,4170715.0,4130419.0,4130403.0,,,,,,,,20180704161907,20180704181154 ,4170715.0,4130412.0,1450,3,1,1
45217,900138276024,720-2,60,720-3,,,4670,14,14,4116800.0,4150136.0,4150139.0,,,,,,,,20180704183602,20180704190316 ,4116800.0,4111841.0,1250,3,1,1
45219,900138276661,27-1,27,83-1,,,11260,39,39,4111728.0,4176761.0,4116945.0,,,,,,,,20180704084207,20180704093256 ,4111728.0,4116916.0,1350,3,1,1
45220,900138279386,720-3,63,3007,,,8150,37,37,4108041.0,4116893.0,4116895.0,,,,,,,,20180704082249,20180704090403 ,4108041.0,4170113.0,2400,3,1,1
45221,900138279891,5100,13-1,64,,,37030,61,61,4116505.0,4116881.0,4108044.0,,,,,,,,20180704233541,20180705004902 ,4116505.0,4170263.0,2600,3,1,1
45222,900156391867,9-2,3,720-2,,,6550,30,30,4107932.0,4116922.0,4108069.0,,,,,,,,20180704091300,20180704100741 ,4107932.0,4107931.0,1250,3,1,1
45224,900140209405,92-1,30-1,62-1,,,2320,8,8,4108186.0,4108165.0,4108139.0,,,,,,,,20180704145405,20180704151239 ,4108186.0,4179371.0,1250,3,1,1
45226,900505306845,55,310,400,,,13240,41,41,4105239.0,4105337.0,4102912.0,,,,,,,,20180704130750,20180704135502 ,4105239.0,4107809.0,950,3,1,4
45228,900194778561,64,2-1,83-1,,,25840,97,97,4160380.0,4107934.0,4170095.0,,,,,,,,20180704181728,20180704203740 ,4160380.0,4107932.0,1650,3,1,1
45231,900169739077,99-2,202,720-1,,,7480,33,33,4116806.0,4108053.0,4170113.0,,,,,,,,20180704172919,20180704182911 ,4116806.0,4170105.0,1250,3,1,1
45233,900169765187,9-2,88,30,,,9220,30,30,4117280.0,4116760.0,4117183.0,,,,,,,,20180704113218,20180704121906 ,4117280.0,4117033.0,1250,3,1,1
45235,900169770955,720-3,62-1,99,,,14260,65,65,4197552.0,4108034.0,4116895.0,,,,,,,,20180704190828,20180704203802 ,4197552.0,4116732.0,1350,3,1,1
45237,900169774974,66-4,35,60,,,5310,21,21,4100138.0,4107943.0,4107940.0,,,,,,,,20180704122420,20180704125750 ,4100138.0,4112028.0,1250,3,1,1
45238,900169788424,82-1,66-4,46,,,7240,31,31,4108064.0,4108069.0,4107937.0,,,,,,,,20180704154627,20180704162624 ,4108064.0,4107945.0,1250,3,1,1
45240,900507029990,88,700-2,720-3,,,9270,41,41,4116733.0,4107940.0,4111841.0,,,,,,,,20180704120612,20180704132109 ,4116733.0,4176770.0,1250,3,1,1
45242,900507030348,65,2-1,900,,,7180,20,20,4179315.0,4116872.0,4108216.0,,,,,,,,20180704125734,20180704132409 ,4179315.0,9108231.0,1250,3,1,1
45244,900509043206,20,83-1,777,,,5140,14,14,4117056.0,4108071.0,4107942.0,,,,,,,,20180704232929,20180705002043 ,4117056.0,4170096.0,1250,3,1,1
45245,900506362137,30,700-2,30,,,12040,32,32,4119434.0,4102829.0,4102831.0,,,,,,,,20180704120050,20180704131532 ,4119434.0,4179334.0,1350,3,1,1
45247,900506362229,13-4,202,81,,,11690,47,47,4114206.0,4170113.0,4116907.0,,,,,,,,20180704083019,20180704093147 ,4114206.0,4109291.0,1350,3,1,1
45248,900506377665,17,2007,7-2,,,37650,64,64,4100504.0,4100385.0,4100113.0,,,,,,,,20180704084431,20180704095549 ,4100504.0,4108111.0,2600,3,1,1
45249,900506377665,7-1,2007,17,,,36710,71,71,4108108.0,4195718.0,4100385.0,,,,,,,,20180704113401,20180704125903 ,4108108.0,4100504.0,2600,3,1,1
45251,900506387138,3,27,64,,,4820,28,28,4170103.0,4108071.0,4108130.0,,,,,,,,20180704183747,20180704191710 ,4170103.0,4108158.0,1250,3,1,1
45252,900506387357,13-1,92-1,64,,,5830,23,23,4108053.0,4198877.0,4108042.0,,,,,,,,20180704150709,20180704154311 ,4108053.0,4160325.0,1250,3,1,1
45254,900506391362,310,909,125,,,34640,83,83,4108097.0,4122215.0,4195009.0,,,,,,,,20180704054825,20180704071746 ,4108097.0,4170013.0,2150,3,1,1
45255,900506392646,13-1,30-1,42,,,9340,25,25,4108088.0,4117183.0,4199628.0,,,,,,,,20180704230901,20180704234047 ,4108088.0,4199630.0,1250,3,1,1
45261,900504027075,62-1,909,61,,,26240,59,59,4117280.0,4105375.0,4160397.0,,,,,,,,20180704052851,20180704064114 ,4117280.0,4102181.0,2050,3,1,1
45262,900507684103,700-2,700-2,65,,,15080,64,64,4111817.0,4150144.0,4170099.0,,,,,,,,20180704071117,20180704082707 ,4111817.0,4108144.0,1450,3,1,1
45263,900509045576,62-1,98,92-1,,,6580,20,20,4100127.0,4108183.0,4108054.0,,,,,,,,20180704201136,20180704210152 ,4100127.0,4117045.0,1250,3,1,1
45267,900130832786,42,99-2,9-2,,,10580,40,40,4118279.0,4108171.0,4116800.0,,,,,,,,20180704212558,20180704230151 ,4118279.0,4114849.0,1350,3,1,1
45269,900029464909,3400,7770,25,,,57370,71,71,4101788.0,4103279.0,4151750.0,,,,,,,,20180704163629,20180704175749 ,4101788.0,4107935.0,2160,3,1,4
45271,100075468825,7-1,88,7770,,,26930,48,48,4122215.0,4108130.0,4112024.0,,,,,,,,20180704122607,20180704134103 ,4122215.0,4116659.0,2400,3,1,1
45275,900355039875,712,15-1,720-3,,,8840,31,31,4170984.0,4170570.0,4108043.0,,,,,,,,20180704070209,20180704074629 ,4170984.0,4130032.0,1250,3,1,1
45277,900511290647,16,2-1,9,,,8240,33,33,4117030.0,4107928.0,4116756.0,,,,,,,,20180704073550,20180704082639 ,4117030.0,4116753.0,1250,3,1,1
45281,900506183747,3,7001,11-1,,,36010,71,71,4116880.0,4116895.0,4103285.0,,,,,,,,20180704164507,20180704180030 ,4116880.0,4103250.0,2600,3,1,1
45282,900028109022,13-1,7-1,700-2,,,3370,15,15,4117284.0,4102820.0,4111926.0,,,,,,,,20180704080646,20180704082719 ,4117284.0,4100111.0,1250,3,1,1
45285,900028986850,3,400-4,700-2,,,17120,58,58,4170102.0,4108071.0,4116811.0,,,,,,,,20180704150732,20180704163850 ,4170102.0,4117231.0,1450,3,1,1
45286,900028989213,2-1,7-2,112,,,7070,38,38,4116943.0,4108229.0,4108106.0,,,,,,,,20180704180539,20180704185642 ,4116943.0,4117284.0,1250,3,1,1
45287,900029001332,13-1,92-1,66,,,7220,36,36,4108226.0,4116853.0,4122215.0,,,,,,,,20180704160401,20180704164634 ,4108226.0,4100116.0,1250,3,1,1
45290,900088607462,60,400-2,20-1,,,9690,33,33,4111846.0,4116708.0,4107935.0,,,,,,,,20180704152734,20180704163235 ,4111846.0,4117256.0,1250,3,1,1
45295,900079333766,5,2-1,3,,,5060,20,20,4108231.0,4116882.0,4116874.0,,,,,,,,20180704190723,20180704193101 ,4108231.0,4116889.0,1250,3,1,1
45300,900078881893,5-2,3330,720-2,,,25240,52,52,4103697.0,4108192.0,4100577.0,,,,,,,,20180704124425,20180704134623 ,4103697.0,4135025.0,2400,3,1,1
45302,900079369801,92-1,88-1,81,,,8750,41,41,4108043.0,4116930.0,4116895.0,,,,,,,,20180704090018,20180704095509 ,4108043.0,4114340.0,1250,3,1,1
45304,900079370509,80,20,88,,,8650,34,34,4179386.0,4116900.0,4108059.0,,,,,,,,20180704091737,20180704102554 ,4179386.0,4116732.0,1250,3,1,1
45306,900079736551,2007,7780,5-1,,,14850,26,26,4103756.0,4100163.0,4108164.0,,,,,,,,20180704194008,20180704201000 ,4103756.0,4179390.0,2400,3,1,1
45312,900097741954,3,37,720-2,,,9210,35,35,4122326.0,4108126.0,4107928.0,,,,,,,,20180704112156,20180704120029 ,4122326.0,4170113.0,1250,3,1,1
45314,100518757013,15,10,64,,,27750,98,98,4176912.0,4101452.0,4150351.0,,,,,,,,20180704131053,20180704150132 ,4176912.0,4108171.0,1650,3,1,1
45315,900395618466,15-1,35,30-1,,,18310,67,67,4116893.0,4107929.0,4117183.0,,,,,,,,20180704185113,20180704201407 ,4116893.0,4116178.0,1450,3,1,1
45318,900395181620,720-2,38,38-2,,,25920,82,82,4108065.0,4116982.0,4170731.0,,,,,,,,20180704165428,20180704183914 ,4108065.0,4120511.0,1650,3,1,1
45319,900395633530,202,820,720-2,,,6850,17,17,4176943.0,4111684.0,4135019.0,,,,,,,,20180704221341,20180705002445 ,4176943.0,4110131.0,1250,3,1,1
45320,900395639956,8,7-1,7-2,,,19940,66,66,4108018.0,4108045.0,4108103.0,,,,,,,,20180704095815,20180704113650 ,4108018.0,4114340.0,1450,3,1,1
45323,900399318753,8,202,81,,,17540,56,56,4113330.0,4198644.0,4100048.0,,,,,,,,20180704104156,20180704115233 ,4113330.0,4122331.0,1450,3,1,1
45324,900399327739,65,301,8-2,,,11450,36,36,4108071.0,4108130.0,4103670.0,,,,,,,,20180704064548,20180704072608 ,4108071.0,4103815.0,1350,3,1,1
45325,100075401865,3,60,400,,,51400,115,115,4116788.0,4107940.0,4116809.0,,,,,,,,20180704122345,20180704143217 ,4116788.0,4107900.0,4300,3,2,1
45326,100075402497,38-2,301,92-1,,,7640,21,21,4102825.0,4102820.0,4170093.0,,,,,,,,20180704145251,20180704151538 ,4102825.0,4108124.0,1250,3,1,1
45332,900395777745,33-1,220,116-3,,,5760,19,19,4100606.0,4110105.0,4110130.0,,,,,,,,20180704153217,20180704161151 ,4100606.0,4100563.0,1250,3,1,1
45335,900395815495,62-1,35,37,,,20160,87,87,4108225.0,4107936.0,4107946.0,,,,,,,,20180704132658,20180704155326 ,4108225.0,4170112.0,1550,3,1,1
45337,900395824331,116-3,701,116-3,,,7970,18,18,4120438.0,4170943.0,4120449.0,,,,,,,,20180704132837,20180704143133 ,4120438.0,4120437.0,1250,3,1,1
45339,900027471840,9-2,3,61,,,9000,37,37,4117280.0,4108069.0,4170099.0,,,,,,,,20180704145709,20180704154849 ,4117280.0,4108130.0,1250,3,1,1
45341,900027478279,112,13-1,80,,,5790,24,24,4116993.0,4117286.0,4108086.0,,,,,,,,20180704140350,20180704143716 ,4116993.0,4122174.0,1250,3,1,1
45344,900027507427,8,20,2-2,,,10010,31,31,4170342.0,4170271.0,4151726.0,,,,,,,,20180704073007,20180704081155 ,4170342.0,4100034.0,950,3,1,4
45345,900022540600,13-5,909,30-2,,,14700,39,39,4116991.0,4105372.0,4105248.0,,,,,,,,20180704085253,20180704094823 ,4116991.0,4105317.0,2050,3,1,1
45348,900132781274,11-1,909,55,,,13230,25,25,4117276.0,4105372.0,4105298.0,,,,,,,,20180704105826,20180704112920 ,4117276.0,4105227.0,2050,3,1,1
45349,900132781274,55,707,11-1,,,13070,34,34,4105226.0,4105297.0,4117297.0,,,,,,,,20180704190719,20180704195040 ,4105226.0,4117258.0,2050,3,1,1
45352,900133713144,7-1,34,M5107,,,46560,58,58,4199361.0,4108043.0,4116880.0,,,,,,,,20180704105306,20180704120331 ,4199361.0,4135006.0,2800,3,1,1
45353,900129543532,13,62-1,900,,,5380,27,27,4107930.0,4108071.0,4108130.0,,,,,,,,20180704181930,20180704185411 ,4107930.0,4100130.0,1250,3,1,1
45354,900129545599,81,92,2-1,,,7990,47,47,4100048.0,4117060.0,4198877.0,,,,,,,,20180704082052,20180704091706 ,4100048.0,4116861.0,1250,3,1,1
45358,900129547475,125,909,720-2,,,26880,71,71,4195037.0,4195019.0,4116760.0,,,,,,,,20180704213216,20180704225138 ,4195037.0,4116899.0,2050,3,1,1
45360,900096919102,3,83-1,92,,,4730,28,28,4170096.0,4170096.0,4107928.0,,,,,,,,20180704180630,20180704184959 ,4170096.0,4108051.0,1250,3,1,1
45362,900126637412,13-5,99,720-2,,,13040,66,66,4170243.0,4106798.0,4116899.0,,,,,,,,20180704075609,20180704092550 ,4170243.0,4112032.0,1350,3,1,1
45363,900470945104,202,301,2,,,22120,56,56,4108049.0,4100049.0,4178351.0,,,,,,,,20180704153926,20180704164705 ,4108049.0,4107250.0,1550,3,1,1
45364,900470945511,5,909,511,,,18140,34,34,4107942.0,4122215.0,4105270.0,,,,,,,,20180704050205,20180704055646 ,4107942.0,4105264.0,2050,3,1,1
45365,900470946414,13-1,99-2,83-1,,,3140,14,14,4108090.0,4108053.0,4116895.0,,,,,,,,20180704115026,20180704123557 ,4108090.0,4116922.0,1250,3,1,1
45367,100491156385,20,300,66-4,,,29160,124,124,4100024.0,4100048.0,4108062.0,,,,,,,,20180704174526,20180704201645 ,4100024.0,4196070.0,2050,3,1,1
45373,900352186185,98,13-4,83-1,,,5350,24,24,4116757.0,4116836.0,4116897.0,,,,,,,,20180704155758,20180704164714 ,4116757.0,4116911.0,1250,3,1,1
