"운수사","사업자ID","노선ID","노선번호","순번","정류소ID","정류소번호","정류소명","구간거리","위도","경도","TM_X","TM_Y"
"(화성)소망운수","4120500","41205013","76","21","4170258","36756","동부출장소앞","259","37.20808333","127.0361333","203139.821940961","411802.903780929"
"(화성)소망운수","4120500","41205013","76","22","4170487","55034","병점역","310","37.20683333","127.0338333","202936.068169465","411663.991147264"
"(화성)소망운수","4120500","41205013","76","23","4170485","55037","홈플러스","464","37.20305","127.0358667","203117.018960139","411245.608087402"
"(화성)소망운수","4120500","41205013","76","24","4170483","55030","화성벌말초등학교","132","37.20213333","127.0368","203200.139553514","411142.698479919"
"(화성)소망운수","4120500","41205013","76","25","4130130","36349","한일타운아파트","558","37.20033333","127.0377","203280.265241678","410943.384586844"
"(화성)소망운수","4120500","41205013","76","26","4170340","37935","유엔아이","538","37.20385","127.0338333","202936.774315062","411333.975819375"
"(화성)소망운수","4120500","41205013","76","27","4130131","36339","병점역후문","379","37.20686667","127.0318333","202758.066197836","411668.046684808"
"(화성)소망운수","4120500","41205013","76","28","4130132","36337","진안5통.병점육교","267","37.20898333","127.0304333","202633.817863747","411903.921266742"
"(화성)소망운수","4120500","41205013","76","29","4117313","36322","황계동","1503","37.21826667","127.01965","201676.254440818","412933.233038002"
"(화성)소망운수","4120500","41205014","77","0","7102010",,"장짐삼거리(경유)","0","37.1397","126.9000833","191055.427822155","404217.907519089"
"(화성)소망운수","4120500","41205014","77","1","4130359","37255","화성중고등학교","0","37.13806667","126.90545","191532.186171136","404037.238923671"
"(화성)소망운수","4120500","41205014","77","2","4130356","37273","발안삼거리.바다마트","586","37.13561667","126.9113","192050.461259282","403764.908054642"
"(화성)소망운수","4120500","41205014","77","3","4198442","37940","KEB하나은행발안지점","287","37.13336667","126.9107833","192004.914113167","403514.890683337"
"(화성)소망운수","4120500","41205014","77","4","4170805","37464","발안초등학교","450","37.13103333","126.9121667","192127.578936329","403255.906357325"
"(화성)소망운수","4120500","41205014","77","5","4130349","37289","향남읍행정복지센터","681","37.13153333","126.91975","192801.324254566","403309.959783917"
"(화성)소망운수","4120500","41205014","77","6","4170731","37991","화성소방서.향남홈플러스","250","37.1305","126.92095","192907.575684798","403195.756141759"
"(화성)소망운수","4120500","41205014","77","7","4170819","55084","에일린의뜰","296","37.12786667","126.9206167","192878.230037278","402902.884537256"
"(화성)소망운수","4120500","41205014","77","8","4170488","55085","단독주택단지","399","37.12433333","126.9198667","192811.406034152","402511.897103493"
"(화성)소망운수","4120500","41205014","77","9","4130282","37280","방축리","504","37.12","126.9183667","192677.389025362","402029.934537313"
"(화성)소망운수","4120500","41205014","77","10","4120516","55286","향남주공1.2단지","385","37.11895","126.9159","192458.63609461","401913.657420264"
"(화성)소망운수","4120500","41205014","77","11","4120518","55288","향남부영3단지","461","37.11895","126.9115833","192075.091922929","401914.090661129"
"(화성)소망운수","4120500","41205014","77","12","4102923","55289","향남부영7.롯데씨네마","617","37.11431667","126.91105","192027.111331605","401401.436297972"
"(화성)소망운수","4120500","41205014","77","13","4120520","55319","향남모아8단지","320","37.11335","126.91445","192328.437284045","401292.683850087"
"(화성)소망운수","4120500","41205014","77","14","4120509","55283","향남부영9단지","563","37.11343333","126.9191667","192747.491733577","401302.787475094"
"(화성)소망운수","4120500","41205014","77","15","4130278","37306","양석골","1076","37.11066667","126.9302667","193733.805875674","400994.205869631"
"(화성)소망운수","4120500","41205014","77","16","4130297","37315","상두1리","1518","37.106","126.9447667","195022.980910288","400474.820986513"
"(화성)소망운수","4120500","41205014","77","17","4170879","37507","상두1리","877","37.1057","126.9513667","195609.929225958","400440.974086647"
"(화성)소망운수","4120500","41205014","77","18","4197433","37383","백토1리","1407","37.11656667","126.9502667","195511.816225245","401648.234005882"
"(화성)소망운수","4120500","41205014","77","19","4170249","36749","한미공조앞","537","37.1177","126.9560167","196023.54284593","401773.707206993"
"(화성)소망운수","4120500","41205014","77","20","4170865","37517","백토2리","248","37.11945","126.9556","195986.672131677","401966.853438047"
"(화성)소망운수","4120500","41205014","77","21","4197428","37378","요리공단","758","37.11663333","126.9614167","196502.827405926","401654.446437017"
"(화성)소망운수","4120500","41205014","77","22","4197430","37380","요꼴마을회관","1017","37.10925","126.9673","197025.367180551","400835.329362442"
"(화성)소망운수","4120500","41205014","77","23","4120452","36429","요꼴","1027","37.10328333","126.9631167","196654.082437498","400172.621610268"
"(화성)소망운수","4120500","41205014","77","24","4171004","37569","요리","1005","37.1093","126.9674","197033.00000000000","400837.00000000000"
"(화성)소망운수","4120500","41205014","77","25","4197429","37379","요리공단","1022","37.1166","126.9616","196506.00000000000","401662.00000000000"
"(화성)소망운수","4120500","41205014","77","26","4197426","37376","길성리","972","37.12156667","126.9620833","196563.121210773","402202.076064884"
"(화성)소망운수","4120500","41205014","77","27","4170865","37517","백토2리","1023","37.11945","126.9556","195986.672131677","401966.853438047"
"(화성)소망운수","4120500","41205014","77","28","4170424","36833","현대공조","227","37.11776667","126.9559167","196013.909134407","401781.488281685"
"(화성)소망운수","4120500","41205014","77","29","4170655","36949","상두1리","1920","37.10586667","126.9512","195593.00000000000","400459.00000000000"
"(화성)소망운수","4120500","41205014","77","30","4130296","37314","상두1리","893","37.10605","126.94475","195020.84092533","400480.452525876"
"(화성)소망운수","4120500","41205014","77","31","4130277","37307","양석골","1523","37.11075","126.9303833","193744.14692076","401002.563700591"
"(화성)소망운수","4120500","41205014","77","32","4120507","55282","향남부영9단지","1075","37.1137","126.9193","192759.123705468","401331.59045311"
"(화성)소망운수","4120500","41205014","77","33","4130035","55290","향남모아8단지","634","37.11375","126.9137833","192269.977470162","401337.388413644"
"(화성)소망운수","4120500","41205014","77","34","4120519","55381","롯데씨네마.향남부영7","276","37.11456667","126.9108667","192010.629975075","401429.04505652"
"(화성)소망운수","4120500","41205014","77","35","4199396","55287","향남부영3단지","491","37.11801667","126.9114167","192059.037410328","401811.700956558"
"(화성)소망운수","4120500","41205014","77","36","4120515","55285","향남주공1.2단지","441","37.1191","126.9145","192334.421629155","401931.698092628"
"(화성)소망운수","4120500","41205014","77","37","4130281","37281","방축리","519","37.12003333","126.9186667","192704.343461429","402034.003131436"
"(화성)소망운수","4120500","41205014","77","38","4170919","55081","단독주택단지","490","37.12425","126.9201833","192838.978115671","402502.049931522"
"(화성)소망운수","4120500","41205014","77","39","4151555","55080","신영지웰","401","37.1278","126.9210167","192913.023378242","402896.100929898"
"(화성)소망운수","4120500","41205014","77","40","4199624","37903","화성소방서.향남홈플러스","307","37.13055","126.92135","192943.221347006","403201.137137784"
"(화성)소망운수","4120500","41205014","77","41","4130350","37288","향남읍행정복지센터","296","37.13176667","126.91915","192748.909956147","403337.250483928"
"(화성)소망운수","4120500","41205014","77","42","4130354","37269","화성중앙병원.발안초등학교","683","37.13118333","126.9115","192068.948955196","403271.693937294"
"(화성)소망운수","4120500","41205014","77","43","4198939","37625","발안사거리.평리","211","37.13171667","126.9105333","191983.037914314","403331.914067724"
"(화성)소망운수","4120500","41205014","77","44","4130357","37270","발안삼거리.바다마트","511","37.13591667","126.91095","192019.492517722","403796.948034428"
"(화성)소망운수","4120500","41205014","77","45","4130358","37256","화성중고등학교","491","37.13793333","126.90605","191585.198454336","404022.326164405"
"(화성)소망운수","4120500","41205015","78","0","7102010",,"장짐삼거리(경유)","0","37.1397","126.9000833","191055.427822155","404217.907519089"
"(화성)소망운수","4120500","41205015","78","1","4130359","37255","화성중고등학교","0","37.13806667","126.90545","191532.186171136","404037.238923671"
"(화성)소망운수","4120500","41205015","78","2","4130356","37273","발안삼거리.바다마트","586","37.13561667","126.9113","192050.461259282","403764.908054642"
"(화성)소망운수","4120500","41205015","78","3","4198442","37940","KEB하나은행발안지점","287","37.13336667","126.9107833","192004.914113167","403514.890683337"
"(화성)소망운수","4120500","41205015","78","4","4170805","37464","발안초등학교","450","37.13103333","126.9121667","192127.578936329","403255.906357325"
"(화성)소망운수","4120500","41205015","78","5","4130349","37289","향남읍행정복지센터","681","37.13153333","126.91975","192801.324254566","403309.959783917"
"(화성)소망운수","4120500","41205015","78","6","4170731","37991","화성소방서.향남홈플러스","250","37.1305","126.92095","192907.575684798","403195.756141759"
"(화성)소망운수","4120500","41205015","78","7","4170819","55084","에일린의뜰","296","37.12786667","126.9206167","192878.230037278","402902.884537256"
"(화성)소망운수","4120500","41205015","78","8","4170488","55085","단독주택단지","399","37.12433333","126.9198667","192811.406034152","402511.897103493"
"(화성)소망운수","4120500","41205015","78","9","4130282","37280","방축리","504","37.12","126.9183667","192677.389025362","402029.934537313"
